law_id,law_name,article_no,article_title,article_text
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,17,버킷,"제17조(버킷)
[①] ① 버킷의 승강, 정지 및 반전(反轉) 작용은 정확하게 이루어져야 한다.
[②] ② 버킷과 연결된 붐 및 암 등은 균열, 만곡 및 절단된 곳이 없어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,17,고정장치,제17조의2(고정장치) 로더를 주차하거나 운반할 때 로더 본체의 굴절부가 굴절되지 않도록 고정하는 장치를 설치하여야 한다.
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,17,유압배관,제17조의3(유압배관) 로더의 유압배관은 작동 압력의 최소 4배를 견딜 수 있어야 한다.
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,17,조종실 등,"제17조의4(조종실 등)
[①] ① 출입문이 전방에 설치된 로더는 조종사가 조종실에 들어가거나 나갈 때 작업장치가 움직이지 않도록 안전장치를 설치하여야 한다.
[②] ② 출입문이 전방에 설치된 로더의 출입문 크기는 높이 875밀리미터, 폭 550밀리미터 이상이어야 한다.
[③] ③ 출입문이 전방에 설치된 로더는 출입문을 대신할 출입구가 있는 구조이어야 하며, 크기는 380밀리미터× 550밀리미터 이상이어야 한다.
[④] ④ 로더가 완전히 굴절된 조향 상태에서 로더 본체 사이에 조종실 통로가 있는 경우 통로는 150밀리미터 이상의 간격이 있어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,18,,제4절 지게차
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,18,지게차의 기준부하상태 등,"제18조(지게차의 기준부하상태 등)
[①] ① ""지게차의 기준부하상태""란 지면으로부터의 높이가 300밀리미터인 수평상태(주행 시에는 마스트를 가장 안쪽으로 기울인 상태를 말한다)의 지게차의 쇠스랑 윗면에 최대하중이 고르게 가해지는 상태를 말한다.
[②] ② ""지게차의 기준무부하상태""란 지면으로부터의 높이가 300밀리미터인 수평상태(주행 시에는 마스트를 가장 안쪽으로 기울인 상태를 말한다)의 지게차의 쇠스랑의 윗면에 하중이 가해지지 아니한 상태를 말한다.
[③] ③ ""쇠스랑""이란 용접 또는 이음장치에 의하여 지게차의 마스트에 부착된 2개 이상의 수평으로 돌출된 적재장치를 말한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,19,최대올림높이 및 최대하중 등,"제19조(최대올림높이 및 최대하중 등)
[①] ① ""최대올림높이""란 지게차의 기준무부하상태에서 지면과 수평상태로 쇠스랑을 가장 높이 올렸을 때 지면에서 쇠스랑 윗면까지의 높이를 말하며, 컨테이너핸들러의 경우에는 회전잠금장치 하단부까지의 높이를 말한다.
[②] ② ""기준하중의 중심""이란 지게차의 쇠스랑 윗면에 최대하중이 고르게 가해지는 상태에서 하중의 중심을 말한다.
[③] ③ ""최대하중""이란 제22조에 따른 안정도를 확보한 상태에서 쇠스랑을 최대올림높이로 올렸을 때 기준하중의 중심에 최대로 적재할 수 있는 하중을 말한다.
[④] ④ ""최대들어올림용량""이란 지게차의 기준부하상태에서 지면과 수평상태로 쇠스랑을 지면에서 3천 밀리미터 높이(올림높이가 3천 밀리미터 이하인 경우에는 최대로 올린 높이)로 올렸을 때 기준하중의 중심에 최대로 적재할 수 있는 하중을 말한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,20,마스트의 전경각 및 후경각,"제20조(마스트의 전경각 및 후경각)
[①] ① ""마스트의 전경각""이란 지게차의 기준무부하상태에서 지게차의 마스트를 쇠스랑 쪽으로 가장 기울인 경우 마스트가 수직면에 대하여 이루는 기울기를 말한다.
[②] ② ""마스트의 후경각""이란 지게차의 기준무부하상태에서 지게차의 마스트를 조종실 쪽으로 가장 기울인 경우 마스트가 수직면에 대하여 이루는 기울기를 말한다.
[③] ③ 마스트의 전경각 및 후경각은 다음 각 호의 기준에 맞아야 한다. 다만, 철판 코일을 들어올릴 수 있는 특수한 구조인 경우 또는 안전에 지장이 없도록 안전경보장치 등을 설치한 경우에는 그러하지 아니하다. <개정 2009.10.21>
  [1.] 1.  카운터밸런스 지게차의 전경각은 6도 이하, 후경각은 12도 이하일 것
  [2.] 2.  사이드포크형 지게차의 전경각 및 후경각은 각각 5도 이하일 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,21,마스트 기울기의 변화량 등,"제21조(마스트 기울기의 변화량 등)
[①] ① 지게차의 유압펌프의 오일온도가 섭씨 50도인 상태에서 지게차가 최대하중을 싣고 엔진을 정지한 경우 마스트가 수직면에 대하여 이루는 기울기의 변화량은 정지한 후 최초 10분 동안 5도(마스트의 전경각이 5도 이하일 경우는 최초 5분 동안 2.5도) 이하이어야 한다.
[②] ② 지게차의 유압펌프의 오일온도가 섭씨 50도인 상태에서 지게차가 최대하중을 싣고 엔진을 정지한 경우 쇠스랑이 자체중량 및 하중에 의하여 내려가는 거리는 10분당 100밀리미터 이하여야 한다. <개정 2021.8.27>
[③] ③ 지게차의 기준부하상태에서 쇠스랑을 들어 올린 경우 하강작업 또는 유압 계통의 고장에 의한 쇠스랑의 하강속도는 초당 0.6 미터 이하이어야 한다. <신설 2013.5.27>
[④] ④ 쇠스랑의 급강하방지장치를 부착하는 경우에는 실린더에 부착하여야 한다. <신설 2013.5.27>"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,22,안정도,"제22조(안정도)
[①] ① 지게차는 다음 각 호에 해당하는 지면에서 중심선이 지면의 기울어진 방향과 평행할 경우 앞이나 뒤로 넘어지지 아니하여야 한다. <개정 2013.5.27, 2018.6.1>
  [1.] 1.  지게차의 최대하중상태에서 쇠스랑을 가장 높이 올린 경우 기울기가 100분의 4(지게차의 최대하중이 5톤 이상인 경우에는 100분의 3.5)인 지면
  [2.] 2.  지게차의 기준부하상태에서 주행할 경우 기울기가 100분의 18인 지면
[②] ② 지게차는 다음 각 호에 해당하는 지면에서 중심선이 지면의 기울어진 방향과 직각으로 교차할 경우 옆으로 넘어지지 아니하여야 한다. <개정 2013.5.27, 2018.6.1>
  [1.] 1.  지게차의 최대하중상태에서 쇠스랑을 가장 높이 올리고 마스트를 가장 뒤로 기울인 경우 기울기가 100분의 6인 지면
  [2.] 2.  지게차의 기준무부하상태에서 주행할 경우 구배가 지게차의 최고주행속도에 1.1을 곱한 후 15를 더한 값인 지면. 다만, 규격이 5,000킬로그램 미만인 경우에는 최대 기울기가 100분의 50, 5,000킬로그램 이상인 경우에는 최대 기울기가 100분의 40인 지면을 말한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,23,제동능력,"제23조(제동능력) 지게차는 다음 각 호에 해당하는 평탄하고 견고한 건조지면에서 정지상태를 유지할 수 있어야 한다. <개정 2018.6.1>
  [1.] 1.  지게차의 기준부하상태인 경우 기울기가 100분의 15인 지면
  [2.] 2.  지게차의 기준무부하상태인 경우 기울기가 100분의 20인 지면"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,24,체인의 최소파단하중비,"제24조(체인의 최소파단하중비)
[①] ①지게차의 마스트용 체인의 최소파단하중비는 다음 산식에 의하여 계산한다.
				
				  최소파단하중비=(체인의 최소파단하중×체인수)/(지게차의 최대하중＋체인에 의하여 움직이는 리프트 작업장치의 중량)
[②] ② 지게차의 마스트용 체인은 최소파단하중비가 5 이상이어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,25,유압회로 장치,"제25조(유압회로 장치) 지게차의 내부압력을 받는 호스, 배관, 그 밖의 연결 부분 장치는 유압회로가 받을 수 있는 작동압력의 3배 이상의 압력에 견딜 수 있어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,26,리치스텍커식 지게차,"제26조(리치스텍커식 지게차)
[①] ① 리치스텍커식 지게차에는 과부하장치가 설치되어야 하고, 붐은 조종사의 조작에 의하여서만 작동되는 구조이어야 한다.
[②] ② 스프레더의 슬라이드빔은 신축작용이 원활하여야 한다.
[③] ③ 트위스트록은 동시에 작동되어야 하며 조종사가 확인할 수 있는 표시장치가 있어야 한다.
[④] ④ 회전장치가 설치된 경우에는 반드시 임의고정장치가 추가로 설치되어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,26,텔레스코픽식 지게차,"제26조의2(텔레스코픽식 지게차)
[①] ① 텔레스코픽식 지게차에는 과부하경보장치를 설치하여야 한다.
[②] ② 붐은 최대하중을 견딜 수 있어야 하며, 균열, 만곡 및 절단된 곳이 없어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,26,전동식 지게차,"제26조의3(전동식 지게차)
[①] ① 전동식 지게차의 주행, 쇠스랑의 상승, 하강, 틸트 및 지게차의 작업 등을 위한 모든 조작장치는 조종사가 힘을 가하고 있는 동안에만 작동되는 가동유지 방식이어야 한다.
[②] ② 전동식 지게차에 설치된 축전지에는 다음 각 호의 내용이 적힌 확인표지판을 부착해야 한다.
  [1.] 1.  축전지 제조자의 이름
  [2.] 2.  형식
  [3.] 3.  일련번호
  [4.] 4.  정격볼트(전압)
  [5.] 5.  5시간에 대한 시간당 암페어(용량)
  [6.] 6.  축전지 총중량(케이스 포함)"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,26,,제26조의4
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,26,조종사 보호구조,"제26조의5(조종사 보호구조)
[①] ① 지게차의 조종사를 보호하기 위한 상부 보호구조물의 간격은 적어도 한쪽의 폭은 150밀리미터 이내로 하여야 한다.
[②] ② 입방체낙하시험에 의한 상부 보호구조물의 처짐량은 20밀리미터 이내이고, 낙하물충격시험에 의한 최소 확보공간은 핸들에서 상부 보호구조물의 하부까지 간격이 250밀리미터 이상이어야 하며, 시험하중 및 조건은 별표 3과 같다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,27,,제5절 스크레이퍼
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,27,보울의 재질,"제27조(보울의 재질) 스크레이퍼의 보울은 그 상하작용이 조종 레버의 변위량에 정확하게 비례하여야 하고, 보울 내부는 내마모성ㆍ내부식성을 가진 특수강재로 제작되어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,28,에이프런,제28조(에이프런) 스크레이퍼의 에이프런의 개폐와 방출장치의 전진 및 후퇴 작용은 원활하게 이루어져야 한다.
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,29,,제6절 덤프트럭
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,29,유압펌프,"제29조(유압펌프)
[①] ① 유압펌프는 상용압력[최대적재중량상태에서 적재함을 들어 올리는 데에 필요한 적재함 구동용 유압펌프(이하 이 조에서는 ""유압펌프""라 한다)]의 1.5배 이상의 압력에 견딜 수 있어야 한다.
[②] ② 유압펌프의 사용압력은 적정범위 이상이어야 한다."
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,30,최대적재중량의 표시,"제30조(최대적재중량의 표시) 덤프트럭의 적재함 뒷문에는 최대적재중량을 맨눈으로 알기 쉽게 다음 각 호의 기준에 따라 표시하여야 한다.
  [1.] 1.  최대적재중량은 가로 250밀리미터 이상, 세로 100밀리미터 이상의 직사각형 내부에 10자리 이하는 ""00""으로 하여 다음과 같이 표시할 것
					
					    (예시) : 최대적재중량이 1만 4천756킬로그램인 경우
					
					<img src=""http://www.law.go.kr/flDownload.do?flSeq=34720693""  alt=""img34720693"" >
					
					┌──────┐
					
					│최대적재중량│
					
					│14,700 kg   │
					
					└──────┘
					
					</img>
  [2.] 2.  최대적재중량의 표시는 쉽게 지워지거나 제거되지 아니할 것"
4673f586-c098-4ca6-af62-a2dc9ce23797,건설기계 안전기준에 관한 규칙,31,덤프트럭의 적재함 등,"제31조(덤프트럭의 적재함 등)
[①] ① 적재함은 적재 시의 충격이나 편하중에 충분히 견딜 수 있는 재질로 만들어져야 하고, 강성을 크게 하기 위한 투꺼운 리브(rib)를 붙여야 한다. 다만 제곱밀리미터당 60킬로그램 이상의 인장강도를 가진 재질을 사용하는 경우 리브를 붙이지 아니할 수 있다. <개정 2013.5.27>
[②] ② 적재함의 상승ㆍ하강 또는 정지 동작은 원활하여야 하고, 덤프트럭의 주행 시에 적재함이 상승되지 아니하여야 한다. <개정 2013.5.27>
[③] ③ 덤프트럭에는 적재함을 들어올렸을 때 적재함의 좌우 흔들림을 억제할 수 있는 장치를 구비하여야 한다. <개정 2013.5.27>
[④] ④ 덤프트럭에는 적재함이 들어올려져 있거나 상승 또는 하강 시에는 조종사 및 주변 사람들이 알 수 있도록 경고음이 발생하는 장치를 설치하여야 한다. <개정 2009.10.21>
[⑤] ⑤ 덤프트럭에는 점검ㆍ정비를 위하여 적재함을 상승시키는 경우 적재함의 하강방지를 위한 장치를 구비하여야 한다. <신설 2013.5.27>
[⑥] ⑥ 적재함 뒷문 힌지(hinge)는 적재함 상단으로부터 200밀리미터 이상 돌출되어서는 아니 된다. <개정 2013.5.27>"
